data,setmana_epidemiologica,any,nom_regio,grup_edat,casos_escarlatina,tasa_casos
08/10/2016,40,2016,Barcelona Metropolitana Sud,5 a 9,1,0.0017452006980802793
08/10/2016,40,2016,Girona,3 i 4,1,0.0028653295128939827
08/10/2017,40,2017,Lleida,3 i 4,1,0.003663003663003663
08/10/2018,41,2018,Barcelona Metropolitana Nord,3 i 4,3,0.003676470588235294
08/10/2018,41,2018,Barcelona Metropolitana Nord,5 a 9,2,0.0010116337885685382
08/10/2018,41,2018,Barcelona Metropolitana Sud,3 i 4,4,0.003996003996003996
08/10/2018,41,2018,Barcelona Metropolitana Sud,5 a 9,1,0.0010526315789473684
08/10/2018,41,2018,Camp de Tarragona,3 i 4,1,0.006060606060606061
08/10/2018,41,2018,Girona,5 a 9,1,0.0018281535648994515
08/10/2018,41,2018,Lleida,1 i 2,1,0.0056179775280898875
08/10/2018,41,2018,Penedès,3 i 4,1,0.00819672131147541
08/10/2018,41,2018,Terres de l'Ebre,10 a 14,1,0.0043859649122807015
08/10/2018,41,2018,Terres de l'Ebre,3 i 4,1,0.0045662100456621
08/10/2019,41,2019,Barcelona Ciutat,1 i 2,1,0.005813953488372093
08/10/2019,41,2019,Barcelona Ciutat,3 i 4,1,0.00423728813559322
08/10/2019,41,2019,Barcelona Metropolitana Nord,3 i 4,6,0.00351288056206089
08/10/2019,41,2019,Barcelona Metropolitana Nord,5 a 9,1,0.0008183306055646482
08/10/2019,41,2019,Camp de Tarragona,3 i 4,1,0.0026954177897574125
08/10/2019,41,2019,Catalunya Central,3 i 4,1,0.008771929824561403
08/10/2019,41,2019,Girona,5 a 9,3,0.0012096774193548388
08/10/2019,41,2019,Lleida,5 a 9,1,0.002702702702702703
08/10/2019,41,2019,Penedès,5 a 9,2,0.0015220700152207
08/10/2020,41,2020,Barcelona Ciutat,1 i 2,1,0.008547008547008548
08/10/2020,41,2020,Barcelona Metropolitana Nord,3 i 4,1,0.0049504950495049506
08/10/2020,41,2020,Barcelona Metropolitana Nord,5 a 9,1,0.0010362694300518134
08/10/2020,41,2020,Catalunya Central,40 a 44,1,0.0010741138560687433
08/10/2020,41,2020,Girona,5 a 9,1,0.006289308176100629
08/10/2021,40,2021,Barcelona Ciutat,3 i 4,1,0.004901960784313725
08/10/2021,40,2021,Barcelona Ciutat,5 a 9,1,0.0018115942028985507
08/10/2021,40,2021,Barcelona Metropolitana Nord,5 a 9,1,0.001941747572815534
08/10/2021,40,2021,Lleida,3 i 4,1,0.005780346820809248
08/10/2021,40,2021,Penedès,5 a 9,1,0.0015290519877675841
08/10/2022,40,2022,Barcelona Ciutat,3 i 4,3,0.005190311418685121
08/10/2022,40,2022,Barcelona Metropolitana Nord,5 a 9,1,0.0020876826722338203
08/10/2022,40,2022,Barcelona Metropolitana Sud,0,1,0.014705882352941176
08/10/2022,40,2022,Barcelona Metropolitana Sud,3 i 4,1,0.0037593984962406013
08/10/2022,40,2022,Barcelona Metropolitana Sud,40 a 44,1,0.0010718113612004287
08/10/2022,40,2022,Catalunya Central,3 i 4,1,0.009900990099009901
08/10/2022,40,2022,Girona,3 i 4,2,0.005970149253731343
08/10/2022,40,2022,Girona,5 a 9,2,0.0013149243918474688
08/10/2022,40,2022,Penedès,5 a 9,1,0.0016207455429497568
08/10/2023,40,2023,Barcelona Ciutat,3 i 4,1,0.006993006993006993
08/10/2023,40,2023,Barcelona Metropolitana Nord,3 i 4,1,0.005917159763313609
08/10/2023,40,2023,Barcelona Metropolitana Nord,5 a 9,1,0.0010224948875255625
08/10/2023,40,2023,Barcelona Metropolitana Sud,5 a 9,1,0.0013422818791946308
08/10/2023,40,2023,Camp de Tarragona,1 i 2,1,0.009523809523809525
08/10/2023,40,2023,Catalunya Central,5 a 9,1,0.002070393374741201
08/10/2023,40,2023,Lleida,1 i 2,1,0.005988023952095809
08/10/2023,40,2023,Penedès,10 a 14,1,0.001694915254237288
08/10/2024,41,2024,Barcelona Ciutat,1 i 2,1,0.00684931506849315
08/10/2024,41,2024,Barcelona Ciutat,3 i 4,2,0.00749063670411985
08/10/2024,41,2024,Barcelona Ciutat,5 a 9,1,0.001594896331738437
08/10/2024,41,2024,Barcelona Metropolitana Nord,3 i 4,1,0.004132231404958678
08/10/2024,41,2024,Barcelona Metropolitana Nord,5 a 9,2,0.0014492753623188406
08/10/2024,41,2024,Barcelona Metropolitana Sud,3 i 4,1,0.004901960784313725
08/10/2024,41,2024,Girona,15 a 19,1,0.0009900990099009901
08/10/2024,41,2024,Girona,3 i 4,2,0.003246753246753247
08/10/2024,41,2024,Girona,5 a 9,1,0.00141643059490085
08/10/2024,41,2024,Penedès,3 i 4,1,0.0038910505836575876
08/10/2024,41,2024,Penedès,5 a 9,1,0.0015748031496062992
08/11/2016,45,2016,Alt Pirineu i Aran,5 a 9,1,0.00234192037470726
08/11/2016,45,2016,Barcelona Ciutat,3 i 4,2,0.005037783375314861
08/11/2016,45,2016,Barcelona Ciutat,5 a 9,1,0.001644736842105263
08/11/2016,45,2016,Barcelona Metropolitana Nord,3 i 4,4,0.004807692307692308
08/11/2016,45,2016,Barcelona Metropolitana Nord,5 a 9,3,0.0012350761630300535
08/11/2016,45,2016,Barcelona Metropolitana Sud,1 i 2,1,0.0026954177897574125
08/11/2016,45,2016,Barcelona Metropolitana Sud,3 i 4,2,0.0034542314335060447
08/11/2016,45,2016,Barcelona Metropolitana Sud,5 a 9,5,0.0014216661927779358
08/11/2016,45,2016,Camp de Tarragona,3 i 4,1,0.0024271844660194173
08/11/2016,45,2016,Camp de Tarragona,5 a 9,1,0.0012903225806451613
08/11/2016,45,2016,Catalunya Central,5 a 9,1,0.0014044943820224719
08/11/2016,45,2016,Girona,1 i 2,2,0.005089058524173028
08/11/2016,45,2016,Girona,3 i 4,1,0.007575757575757576
08/11/2016,45,2016,Lleida,1 i 2,1,0.0025974025974025974
08/11/2016,45,2016,Penedès,5 a 9,1,0.00211864406779661
08/11/2017,45,2017,Barcelona Ciutat,1 i 2,1,0.004464285714285714
08/11/2017,45,2017,Barcelona Ciutat,3 i 4,1,0.0029154518950437317
08/11/2017,45,2017,Barcelona Metropolitana Nord,3 i 4,2,0.005988023952095809
08/11/2017,45,2017,Barcelona Metropolitana Nord,5 a 9,1,0.002320185614849188
08/11/2017,45,2017,Barcelona Metropolitana Sud,1 i 2,1,0.003663003663003663
08/11/2017,45,2017,Barcelona Metropolitana Sud,3 i 4,3,0.0035971223021582736
08/11/2017,45,2017,Barcelona Metropolitana Sud,5 a 9,2,0.0012618296529968455
08/11/2017,45,2017,Camp de Tarragona,3 i 4,3,0.005649717514124294
08/11/2017,45,2017,Camp de Tarragona,5 a 9,1,0.000945179584120983
08/11/2017,45,2017,Lleida,5 a 9,1,0.0024630541871921183
08/11/2017,45,2017,Penedès,1 i 2,1,0.0037174721189591076
08/11/2017,45,2017,Penedès,3 i 4,1,0.00392156862745098
08/11/2018,45,2018,Barcelona Ciutat,3 i 4,2,0.004819277108433735
08/11/2018,45,2018,Barcelona Metropolitana Nord,1 i 2,1,0.0040650406504065045
08/11/2018,45,2018,Barcelona Metropolitana Nord,3 i 4,4,0.005037783375314861
08/11/2018,45,2018,Barcelona Metropolitana Nord,30 a 34,1,0.0014347202295552368
08/11/2018,45,2018,Barcelona Metropolitana Nord,5 a 9,1,0.0014084507042253522
08/11/2018,45,2018,Barcelona Metropolitana Sud,1 i 2,2,0.004008016032064128
08/11/2018,45,2018,Barcelona Metropolitana Sud,3 i 4,2,0.0045871559633027525
08/11/2018,45,2018,Girona,3 i 4,1,0.003067484662576687
08/11/2018,45,2018,Terres de l'Ebre,1 i 2,1,0.01020408163265306
08/11/2019,45,2019,Barcelona Ciutat,1 i 2,1,0.0043859649122807015
08/11/2019,45,2019,Barcelona Ciutat,3 i 4,1,0.008264462809917356
08/11/2019,45,2019,Barcelona Ciutat,5 a 9,1,0.002680965147453083
08/11/2019,45,2019,Barcelona Metropolitana Nord,3 i 4,4,0.003798670465337132
08/11/2019,45,2019,Barcelona Metropolitana Nord,5 a 9,1,0.0018450184501845018
08/11/2019,45,2019,Barcelona Metropolitana Sud,1 i 2,1,0.0029498525073746312
08/11/2019,45,2019,Barcelona Metropolitana Sud,3 i 4,1,0.003278688524590164
08/11/2019,45,2019,Girona,3 i 4,4,0.002434570906877663
08/11/2019,45,2019,Girona,5 a 9,3,0.0009746588693957114
08/11/2019,45,2019,Lleida,1 i 2,1,0.00392156862745098
08/11/2019,45,2019,Lleida,5 a 9,1,0.0051813471502590676
08/11/2019,45,2019,Terres de l'Ebre,15 a 19,1,0.0024154589371980675
08/11/2021,45,2021,Barcelona Ciutat,10 a 14,1,0.0017761989342806395
08/11/2021,45,2021,Barcelona Ciutat,5 a 9,2,0.0026595744680851063
08/11/2021,45,2021,Camp de Tarragona,5 a 9,1,0.0009363295880149813
08/11/2021,45,2021,Catalunya Central,3 i 4,1,0.00847457627118644
08/11/2021,45,2021,Girona,3 i 4,2,0.006688963210702341
08/11/2021,45,2021,Lleida,65 a 69,1,0.001358695652173913
08/11/2021,45,2021,Penedès,5 a 9,1,0.0019230769230769232
08/11/2022,45,2022,Barcelona Ciutat,1 i 2,1,0.008333333333333333
08/11/2022,45,2022,Barcelona Ciutat,3 i 4,6,0.007471980074719801
08/11/2022,45,2022,Barcelona Ciutat,5 a 9,3,0.0016901408450704226
08/11/2022,45,2022,Barcelona Metropolitana Nord,15 a 19,1,0.00130718954248366
08/11/2022,45,2022,Barcelona Metropolitana Nord,3 i 4,8,0.004197271773347324
08/11/2022,45,2022,Barcelona Metropolitana Nord,5 a 9,5,0.0014585764294049008
08/11/2022,45,2022,Barcelona Metropolitana Sud,1 i 2,2,0.005063291139240506
08/11/2022,45,2022,Barcelona Metropolitana Sud,15 a 19,2,0.0011926058437686344
08/11/2022,45,2022,Barcelona Metropolitana Sud,3 i 4,2,0.005813953488372093
08/11/2022,45,2022,Camp de Tarragona,3 i 4,1,0.007042253521126761
08/11/2022,45,2022,Camp de Tarragona,5 a 9,1,0.0034965034965034965
08/11/2022,45,2022,Catalunya Central,10 a 14,1,0.0015432098765432098
08/11/2022,45,2022,Catalunya Central,3 i 4,2,0.006802721088435374
08/11/2022,45,2022,Catalunya Central,5 a 9,2,0.0019230769230769232
08/11/2022,45,2022,Girona,1 i 2,1,0.003787878787878788
08/11/2022,45,2022,Girona,10 a 14,1,0.002680965147453083
08/11/2022,45,2022,Girona,3 i 4,3,0.0026857654431512983
08/11/2022,45,2022,Girona,5 a 9,1,0.0006968641114982578
08/11/2022,45,2022,Penedès,3 i 4,2,0.0044742729306487695
08/11/2022,45,2022,Penedès,5 a 9,2,0.0010643959552953698
08/11/2022,45,2022,Terres de l'Ebre,10 a 14,1,0.0015128593040847202
08/11/2023,45,2023,Barcelona Ciutat,1 i 2,1,0.0070921985815602835
08/11/2023,45,2023,Barcelona Ciutat,3 i 4,3,0.005434782608695652
08/11/2023,45,2023,Barcelona Ciutat,5 a 9,6,0.001812141347025068
08/11/2023,45,2023,Barcelona Metropolitana Nord,1 i 2,2,0.0055248618784530384
08/11/2023,45,2023,Barcelona Metropolitana Nord,10 a 14,1,0.0014970059880239522
08/11/2023,45,2023,Barcelona Metropolitana Nord,3 i 4,2,0.005076142131979695
08/11/2023,45,2023,Barcelona Metropolitana Nord,5 a 9,4,0.0014393666786613889
08/11/2023,45,2023,Barcelona Metropolitana Sud,3 i 4,1,0.0034129692832764505
08/11/2023,45,2023,Barcelona Metropolitana Sud,5 a 9,1,0.0016181229773462784
08/11/2023,45,2023,Camp de Tarragona,10 a 14,1,0.0012033694344163659
08/11/2023,45,2023,Camp de Tarragona,3 i 4,1,0.003875968992248062
08/11/2023,45,2023,Camp de Tarragona,5 a 9,3,0.0022813688212927757
08/11/2023,45,2023,Girona,1 i 2,1,0.002824858757062147
08/11/2023,45,2023,Girona,10 a 14,2,0.0070921985815602835
08/11/2023,45,2023,Girona,3 i 4,4,0.0035778175313059034
08/11/2023,45,2023,Girona,30 a 34,1,0.000782472613458529
08/11/2023,45,2023,Girona,5 a 9,3,0.0009986684420772304
08/11/2023,45,2023,Lleida,5 a 9,2,0.0009770395701025891
08/11/2023,45,2023,No disponible,3 i 4,1,inf
08/11/2023,45,2023,Penedès,3 i 4,3,0.005208333333333333
08/11/2023,45,2023,Penedès,35 a 39,1,0.0015151515151515152
08/11/2023,45,2023,Penedès,5 a 9,1,0.0015313935681470138
08/11/2024,45,2024,Barcelona Ciutat,1 i 2,1,0.009174311926605505
08/11/2024,45,2024,Barcelona Ciutat,10 a 14,1,0.00234192037470726
08/11/2024,45,2024,Barcelona Ciutat,3 i 4,1,0.006622516556291391
08/11/2024,45,2024,Barcelona Ciutat,5 a 9,1,0.001984126984126984
08/11/2024,45,2024,Barcelona Metropolitana Nord,1 i 2,1,0.00625
08/11/2024,45,2024,Barcelona Metropolitana Nord,3 i 4,2,0.004830917874396135
08/11/2024,45,2024,Barcelona Metropolitana Nord,5 a 9,5,0.0017421602787456446
08/11/2024,45,2024,Barcelona Metropolitana Sud,1 i 2,1,0.00684931506849315
08/11/2024,45,2024,Camp de Tarragona,3 i 4,1,0.0030581039755351682
08/11/2024,45,2024,Camp de Tarragona,5 a 9,2,0.0019821605550049554
08/11/2024,45,2024,Catalunya Central,3 i 4,1,0.003875968992248062
08/11/2024,45,2024,Catalunya Central,5 a 9,2,0.0018484288354898336
08/11/2024,45,2024,Girona,1 i 2,1,0.002277904328018223
08/11/2024,45,2024,Girona,20 a 24,1,0.000791765637371338
08/11/2024,45,2024,Girona,3 i 4,1,0.00398406374501992
08/11/2024,45,2024,Girona,5 a 9,1,0.0011507479861910242
08/11/2024,45,2024,No disponible,5 a 9,1,inf
08/11/2024,45,2024,Penedès,1 i 2,2,0.006309148264984227
08/12/2016,49,2016,Barcelona Metropolitana Nord,5 a 9,1,0.0011210762331838565
08/12/2016,49,2016,Barcelona Metropolitana Sud,3 i 4,1,0.0032258064516129032
08/12/2016,49,2016,Girona,3 i 4,1,0.006896551724137931
08/12/2016,49,2016,Girona,5 a 9,1,0.002824858757062147
08/12/2016,49,2016,Lleida,3 i 4,1,0.0038022813688212928
08/12/2016,49,2016,Penedès,1 i 2,1,0.004219409282700422
08/12/2017,49,2017,Barcelona Ciutat,10 a 14,1,0.001584786053882726
08/12/2017,49,2017,Barcelona Ciutat,3 i 4,1,0.0037735849056603774
08/12/2017,49,2017,Barcelona Metropolitana Sud,3 i 4,3,0.003896103896103896
08/12/2017,49,2017,Barcelona Metropolitana Sud,5 a 9,1,0.001366120218579235
08/12/2017,49,2017,Camp de Tarragona,3 i 4,1,0.005154639175257732
08/12/2017,49,2017,Camp de Tarragona,5 a 9,1,0.0012515644555694619
08/12/2017,49,2017,Girona,1 i 2,1,0.003076923076923077
08/12/2017,49,2017,Girona,3 i 4,1,0.0036363636363636364
08/12/2017,49,2017,Penedès,5 a 9,1,0.003215434083601286
08/12/2017,49,2017,Terres de l'Ebre,3 i 4,1,0.006711409395973154
08/12/2018,49,2018,Barcelona Metropolitana Sud,5 a 9,1,0.001226993865030675
08/12/2018,49,2018,Camp de Tarragona,3 i 4,1,0.0027100271002710027
08/12/2018,49,2018,Catalunya Central,3 i 4,1,0.0053475935828877
08/12/2018,49,2018,Catalunya Central,5 a 9,1,0.0015151515151515152
08/12/2018,49,2018,Girona,1 i 2,1,0.002785515320334262
08/12/2018,49,2018,Girona,3 i 4,3,0.004608294930875576
08/12/2018,49,2018,Girona,5 a 9,2,0.0009578544061302681
08/12/2018,49,2018,Penedès,3 i 4,1,0.004484304932735426
08/12/2018,49,2018,Penedès,5 a 9,1,0.0006849315068493151
08/12/2019,49,2019,Barcelona Ciutat,3 i 4,2,0.0040650406504065045
08/12/2019,49,2019,Barcelona Ciutat,5 a 9,2,0.001851851851851852
08/12/2019,49,2019,Barcelona Metropolitana Nord,30 a 34,1,0.0013869625520110957
08/12/2019,49,2019,Barcelona Metropolitana Sud,1 i 2,1,0.005025125628140704
08/12/2019,49,2019,Barcelona Metropolitana Sud,3 i 4,3,0.004335260115606936
08/12/2019,49,2019,Camp de Tarragona,1 i 2,1,0.00641025641025641
08/12/2019,49,2019,Camp de Tarragona,15 a 19,1,0.001349527665317139
08/12/2019,49,2019,Camp de Tarragona,3 i 4,1,0.0034965034965034965
08/12/2019,49,2019,Catalunya Central,3 i 4,1,0.004524886877828055
08/12/2019,49,2019,Girona,10 a 14,2,0.001063264221158958
08/12/2019,49,2019,Girona,3 i 4,3,0.004103967168262654
08/12/2019,49,2019,Girona,5 a 9,4,0.001418942887548776
08/12/2020,50,2020,Catalunya Central,3 i 4,1,0.00425531914893617
08/12/2022,49,2022,Barcelona Ciutat,3 i 4,2,0.006172839506172839
08/12/2022,49,2022,Barcelona Ciutat,5 a 9,3,0.0017942583732057417
08/12/2022,49,2022,Barcelona Metropolitana Nord,10 a 14,2,0.001265022137887413
08/12/2022,49,2022,Barcelona Metropolitana Nord,3 i 4,3,0.005597014925373134
08/12/2022,49,2022,Barcelona Metropolitana Nord,5 a 9,5,0.0019584802193497847
08/12/2022,49,2022,Barcelona Metropolitana Sud,3 i 4,1,0.005291005291005291
08/12/2022,49,2022,Camp de Tarragona,3 i 4,1,0.007042253521126761
08/12/2022,49,2022,Girona,1 i 2,1,0.008620689655172414
08/12/2022,49,2022,Girona,3 i 4,1,0.003076923076923077
08/12/2022,49,2022,Girona,5 a 9,2,0.0018050541516245488
08/12/2022,49,2022,Lleida,3 i 4,1,0.016129032258064516
08/12/2022,49,2022,Penedès,3 i 4,1,0.002127659574468085
08/12/2022,49,2022,Terres de l'Ebre,5 a 9,1,0.0018115942028985507
08/12/2023,49,2023,Barcelona Ciutat,3 i 4,1,0.004694835680751174
08/12/2023,49,2023,Barcelona Ciutat,5 a 9,1,0.0024813895781637717
08/12/2023,49,2023,Barcelona Metropolitana Nord,5 a 9,1,0.0015455950540958269
08/12/2023,49,2023,Barcelona Metropolitana Sud,1 i 2,1,0.0078125
08/12/2023,49,2023,Barcelona Metropolitana Sud,3 i 4,1,0.004484304932735426
08/12/2023,49,2023,Camp de Tarragona,1 i 2,1,0.004219409282700422
08/12/2023,49,2023,Camp de Tarragona,3 i 4,1,0.0033003300330033004
08/12/2023,49,2023,Camp de Tarragona,5 a 9,1,0.0024630541871921183
08/12/2023,49,2023,Girona,3 i 4,1,0.003134796238244514
08/12/2023,49,2023,Lleida,5 a 9,2,0.0020242914979757085
08/12/2023,49,2023,Penedès,10 a 14,1,0.0016129032258064516
08/12/2024,49,2024,Barcelona Ciutat,5 a 9,2,0.0018365472910927456
08/12/2024,49,2024,Barcelona Metropolitana Nord,3 i 4,2,0.004739336492890996
08/12/2024,49,2024,Barcelona Metropolitana Sud,1 i 2,1,0.005434782608695652
08/12/2024,49,2024,Barcelona Metropolitana Sud,40 a 44,1,0.0014577259475218659
08/12/2024,49,2024,Barcelona Metropolitana Sud,5 a 9,1,0.0015873015873015873
08/12/2024,49,2024,Catalunya Central,1 i 2,1,0.010101010101010102
08/12/2024,49,2024,Lleida,3 i 4,1,0.005
09/01/2016,1,2016,Barcelona Ciutat,5 a 9,1,0.001644736842105263
09/01/2016,1,2016,Barcelona Metropolitana Nord,1 i 2,1,0.005076142131979695
09/01/2016,1,2016,Barcelona Metropolitana Nord,3 i 4,1,0.0035971223021582736
09/01/2016,1,2016,Barcelona Metropolitana Sud,3 i 4,1,0.0031545741324921135
09/01/2017,2,2017,Barcelona Ciutat,1 i 2,3,0.005154639175257732
09/01/2017,2,2017,Barcelona Ciutat,3 i 4,1,0.005681818181818182
09/01/2017,2,2017,Barcelona Ciutat,5 a 9,2,0.0015748031496062992
09/01/2017,2,2017,Barcelona Metropolitana Nord,3 i 4,4,0.00686106346483705
09/01/2017,2,2017,Barcelona Metropolitana Nord,5 a 9,2,0.003289473684210526
09/01/2017,2,2017,Barcelona Metropolitana Sud,1 i 2,1,0.003194888178913738
09/01/2017,2,2017,Barcelona Metropolitana Sud,3 i 4,2,0.005208333333333333
09/01/2017,2,2017,Barcelona Metropolitana Sud,5 a 9,1,0.0015384615384615385
09/01/2017,2,2017,Catalunya Central,5 a 9,1,0.005050505050505051
09/01/2017,2,2017,Girona,1 i 2,1,0.006172839506172839
09/01/2017,2,2017,Girona,10 a 14,1,0.000984251968503937
09/01/2017,2,2017,Lleida,10 a 14,1,0.005263157894736842
09/01/2017,2,2017,Penedès,3 i 4,1,0.004484304932735426
09/01/2017,2,2017,Penedès,5 a 9,1,0.0014084507042253522
09/01/2018,2,2018,Barcelona Ciutat,50 a 54,1,0.001160092807424594
09/01/2018,2,2018,Barcelona Metropolitana Nord,10 a 14,1,0.0015455950540958269
09/01/2018,2,2018,Barcelona Metropolitana Nord,3 i 4,1,0.005681818181818182
09/01/2018,2,2018,Barcelona Metropolitana Nord,5 a 9,1,0.0009057971014492754
09/01/2018,2,2018,Camp de Tarragona,5 a 9,1,0.0008865248226950354
09/01/2018,2,2018,Catalunya Central,1 i 2,1,0.0036363636363636364
09/01/2018,2,2018,Catalunya Central,10 a 14,1,0.0024630541871921183
09/01/2018,2,2018,Girona,5 a 9,1,0.0020161290322580645
09/01/2018,2,2018,Lleida,3 i 4,1,0.0035842293906810036
09/01/2018,2,2018,Lleida,5 a 9,2,0.0015710919088766694
09/01/2018,2,2018,Penedès,3 i 4,1,0.004608294930875576
09/01/2019,2,2019,Barcelona Ciutat,3 i 4,1,0.004032258064516129
09/01/2019,2,2019,Barcelona Ciutat,5 a 9,3,0.0017084282460136675
09/01/2019,2,2019,Barcelona Metropolitana Nord,10 a 14,1,0.0014044943820224719
09/01/2019,2,2019,Barcelona Metropolitana Nord,3 i 4,2,0.00554016620498615
09/01/2019,2,2019,Barcelona Metropolitana Sud,1 i 2,1,0.00510204081632653
09/01/2019,2,2019,Barcelona Metropolitana Sud,10 a 14,2,0.0013764624913971094
09/01/2019,2,2019,Barcelona Metropolitana Sud,5 a 9,1,0.0018248175182481751
09/01/2019,2,2019,Girona,3 i 4,1,0.003676470588235294
09/01/2019,2,2019,Girona,5 a 9,1,0.0010869565217391304
09/01/2019,2,2019,Penedès,3 i 4,1,0.00423728813559322
09/01/2019,2,2019,Penedès,5 a 9,1,0.0018867924528301887
09/01/2020,2,2020,Alt Pirineu i Aran,5 a 9,2,0.003105590062111801
09/01/2020,2,2020,Barcelona Metropolitana Nord,3 i 4,1,0.0027472527472527475
09/01/2020,2,2020,Barcelona Metropolitana Sud,1 i 2,1,0.006289308176100629
09/01/2020,2,2020,Barcelona Metropolitana Sud,3 i 4,1,0.007042253521126761
09/01/2020,2,2020,Camp de Tarragona,5 a 9,1,0.0018975332068311196
09/01/2020,2,2020,No disponible,20 a 24,1,inf
09/01/2020,2,2020,Penedès,1 i 2,1,0.0045045045045045045
09/01/2022,1,2022,Barcelona Metropolitana Sud,3 i 4,1,0.005434782608695652
09/01/2022,1,2022,Barcelona Metropolitana Sud,5 a 9,1,0.0015384615384615385
09/01/2023,2,2023,Barcelona Ciutat,1 i 2,1,0.00684931506849315
09/01/2023,2,2023,Barcelona Ciutat,20 a 24,1,0.0019455252918287938
09/01/2023,2,2023,Barcelona Ciutat,3 i 4,1,0.004608294930875576
09/01/2023,2,2023,Barcelona Ciutat,5 a 9,1,0.0017331022530329288
09/01/2023,2,2023,Barcelona Metropolitana Nord,1 i 2,1,0.005319148936170213
09/01/2023,2,2023,Barcelona Metropolitana Nord,3 i 4,3,0.0046801872074883
09/01/2023,2,2023,Barcelona Metropolitana Nord,5 a 9,2,0.002242152466367713
09/01/2023,2,2023,Barcelona Metropolitana Sud,1 i 2,2,0.008968609865470852
09/01/2023,2,2023,Barcelona Metropolitana Sud,10 a 14,2,0.0013966480446927375
09/01/2023,2,2023,Barcelona Metropolitana Sud,5 a 9,2,0.0017937219730941704
09/01/2023,2,2023,Catalunya Central,10 a 14,1,0.0018181818181818182
09/01/2023,2,2023,Girona,3 i 4,1,0.0058823529411764705
09/01/2023,2,2023,Girona,5 a 9,1,0.007042253521126761
09/01/2023,2,2023,Lleida,1 i 2,1,0.01694915254237288
09/01/2023,2,2023,Penedès,3 i 4,2,0.006329113924050633
09/01/2023,2,2023,Penedès,5 a 9,1,0.0033444816053511705
09/01/2024,2,2024,Alt Pirineu i Aran,10 a 14,1,0.0020876826722338203
09/01/2024,2,2024,Barcelona Metropolitana Nord,1 i 2,1,0.0136986301369863
09/01/2024,2,2024,Barcelona Metropolitana Nord,10 a 14,1,0.0015037593984962407
09/01/2024,2,2024,Barcelona Metropolitana Nord,3 i 4,4,0.007104795737122558
09/01/2024,2,2024,Barcelona Metropolitana Nord,5 a 9,1,0.0024937655860349127
09/01/2024,2,2024,Barcelona Metropolitana Sud,1 i 2,1,0.010638297872340425
09/01/2024,2,2024,Barcelona Metropolitana Sud,10 a 14,1,0.002967359050445104
09/01/2024,2,2024,Barcelona Metropolitana Sud,3 i 4,2,0.004357298474945534
09/01/2024,2,2024,Barcelona Metropolitana Sud,5 a 9,1,0.0018726591760299626
09/01/2024,2,2024,Camp de Tarragona,1 i 2,1,0.004629629629629629
